comd_one,comd_two,output
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install sensor-win-db 1593658456  C:\ProgramData\F-Secure\NS\default\GUTS2\sensor-win-db\1593658456  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 1fc -InterruptEvent 0 -NGENProcess 338 -Pipe 370 -Comment  NGen Worker Process  ,Not-Similar
git send-pack --stateless-rpc --helper-status --thin --progress  https://github.com/Zafarhussain87/test_repo.git/  --stdin , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 514 -InterruptEvent 0 -NGENProcess 480 -Pipe 458 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe  /RuntimeWide /StopEvent  :  1016 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 2f8 -InterruptEvent 0 -NGENProcess 2bc -Pipe 324 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 238 -InterruptEvent 0 -NGENProcess 178 -Pipe 240 -Comment  NGen Worker Process  , C:\Windows\syswow64\MsiExec.exe  -Embedding CF8A97E0F976AC5CB245740AF2ACA600 E Global\MSI0000 ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1596108416  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1596108416  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 614 -InterruptEvent 0 -NGENProcess 644 -Pipe 64c -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_64\Microsoft.Office.To#\83b5164c47d88e11f3a90b7693c19cac\Microsoft.Office.Tools.v9.0.ni.dll  /noroot /LegacyServiceBehavior ," c:\WINDOWS\Microsoft.NET\Framework\v4.0.30319\ngen.exe  install  Microsoft.Office.Tools, Version=10.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a  /queue  :  3 /NoDependencies ",Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 154 -InterruptEvent 0 -NGENProcess 60 -Pipe 16c -Comment  NGen Worker Process  , C:\WINDOWS\system32\compattelrunner.exe  -m  :  GeneralTel.dll -f  :  RunGeneralTelemetry -cV CAyKMTGbr0yBwqbQ.1.2 -SendFullTelemetry -ThrottleUtc ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\ui\fssettings.exe  , C:\Windows\CCM\ClientUX\SCClient.exe  ,Not-Similar
 C:\Program Files (x86)\MS Office 2016\Office16\WINWORD.EXE  /n  C:\Users\RDS21bde055271f\Downloads\Merge_IVVES_Deliverable_D2.1_V0.2.docx  /o    , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 934 -InterruptEvent 0 -NGENProcess 944 -Pipe 90c -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\c65ad238-2ef3-49e5-bd6f-7f639d6b8c24.ps1'  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 94 -InterruptEvent 0 -NGENProcess 1b8 -Pipe 1c8 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 2dc -InterruptEvent 0 -NGENProcess 30c -Pipe 2c4 -Comment  NGen Worker Process  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.Pa03193e9#\da6c205d2b47448c0950531677b32233\Microsoft.PowerBI.Modeling.Common.ni.dll  /noroot /LegacyServiceBehavior ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe  /StopEvent  :  1388 , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install deepguard-db 1598442096  C:\ProgramData\F-Secure\NS\default\GUTS2\deepguard-db\1598442096  ,Not-Similar
 C:\ProgramData\F-Secure\NS\default\GUTS2\oneclient-psb-win32\1597064021\fs_oneclient_update_32.exe  --installer OneClientPSB.msi --settings  C:\ProgramData\F-Secure\NS\default\OneClient\Download\settings_update.zip  --help  C:\ProgramData\F-Secure\NS\default\OneClient\Download\help_update.zip  --localization  C:\ProgramData\F-Secure\NS\default\OneClient\Download\localization_update.zip  --customization  C:\ProgramData\F-Secure\NS\default\OneClient\Download\customization_update.zip  --config metadata.json --proxy    --namespace  default  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 2c8 -InterruptEvent 0 -NGENProcess 2b4 -Pipe 2c0 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 7bc -InterruptEvent 0 -NGENProcess 7d8 -Pipe 59c -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install sensor-win-db 1601622380  C:\ProgramData\F-Secure\NS\default\GUTS2\sensor-win-db\1601622380  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 474 -InterruptEvent 0 -NGENProcess 5c4 -Pipe 560 -Comment  NGen Worker Process  , LogonUI.exe  /flags  :  0x0 /state0  :  0xae858055 /state1  :  0x41c64e6d ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install capricorn-win64 1595413657  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1595413657  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.Id718855a#\9019da0e0e05a4e4c92c46956b74f8ea\Microsoft.In4.Numerics.ni.dll  /noroot /LegacyServiceBehavior ,Not-Similar
 C:\WINDOWS\system32\schtasks.exe  /change /tn  Lenovo\ImController\TimebasedEvents\4c52e96f-b45c-444f-a013-b6b968555a66  /du  01:00  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1592825703  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1592825703  ,Not-Similar
 C:\WINDOWS\Microsoft.NET\Framework\v3.5\addinutil.exe  -AddInRoot  :   C:\Program Files (x86)\Common Files\Microsoft Shared\VSTA\AppInfoDocument\.  -Rebuild , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent a98 -InterruptEvent 0 -NGENProcess a60 -Pipe a80 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\System32\Upfc.exe  /launchtype periodic /cv Vf52EA3R9kmckl0tauz8gw.0 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 1a8 -InterruptEvent 0 -NGENProcess 198 -Pipe 1ac -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\e6c5d196-03ef-4638-ac93-5bab59d65214.ps1'  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 1c4 -InterruptEvent 0 -NGENProcess 19c -Pipe 1d4 -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1594957513  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1594957513  , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\75d24573-3a6e-43be-bd4d-eae76fc9d5c3.ps1'  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 338 -InterruptEvent 0 -NGENProcess 234 -Pipe 32c -Comment  NGen Worker Process  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Serv759bfb78#\146b00d4eb925bed862effcabd6bdd11\System.ServiceProcess.ni.dll  /noroot /LegacyServiceBehavior ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 44c -InterruptEvent 0 -NGENProcess 518 -Pipe 4d8 -Comment  NGen Worker Process  , C:\WINDOWS\system32\compattelrunner.exe  -m  :  GeneralTel.dll -f  :  RunGeneralTelemetry -cV 49yTVulClUqBQ/JM.1.2 -SendFullTelemetry -ThrottleUtc ,Not-Similar
